0.85 0.64 1.66 2.26 2.57 1.47 1.60 1.43 1.99 0.99 1.01 1.03
0.90 1.05 1.24 1.39 1.23 0.83 0.83 0.77 1.21 0.82 1.19 1.32
0.67 0.91 0.62 0.68 0.77 0.68 0.88 0.49 0.35 0.73 1.27 1.19
1.05 1.00 1.15 1.61 1.56 1.56 1.75 1.54 1.57 1.32 0.67 1.25
1.24 1.37 2.39 3.13 2.41 1.08 1.24 0.86 0.50 0.56 1.59 1.18
0.66 1.02 1.29 2.10 3.54 3.64 1.51 1.83 2.26 0.97 0.87 0.67
0.86 1.13 1.90 2.07 2.21 1.62 1.37 0.95 0.98 1.09 1.05 1.39
1.15 1.20 1.51 1.82 2.71 1.89 1.53 1.01 1.14 1.01 1.01 0.70
0.99 1.02 1.48 2.85 3.17 2.52 1.56 1.60 1.17 1.17 1.28 0.89
1.29 0.90 1.43 1.46 2.28 1.25 0.90 1.13 1.11 1.18 1.28 1.23
0.98 1.10 1.54 2.29 3.58 3.11 1.72 1.30 1.98 1.85 0.78 0.62
0.48 0.84 0.70 0.90 1.13 0.57 0.80 0.40 0.41 0.75 1.11 0.85
1.03 1.29 1.39 1.87 2.24 1.00 0.73 1.05 1.44 0.83 1.05 0.85
1.18 1.19 1.89 2.24 1.88 1.77 1.27 1.16 0.88 1.24 1.67 1.21
1.14 1.20 1.68 3.27 4.23 2.26 1.02 1.08 1.58 1.77 2.17 1.14
1.00 1.19 1.42 2.20 3.28 2.31 1.34 1.58 2.59 1.82 1.75 1.11
1.24 1.10 1.13 2.19 3.38 3.29 1.58 1.40 1.98 1.56 1.41 0.92
1.06 1.10 1.39 1.82 3.23 1.95 0.89 0.84 1.37 2.14 1.71 1.35
0.91 1.29 1.25 2.44 3.62 2.03 0.91 0.90 1.39 1.79 1.48 0.94
0.78 1.20 1.50 1.91 3.70 3.30 1.73 1.25 2.05 1.19 0.94 1.01
0.94 1.07 1.90 2.92 3.73 1.34 0.86 0.79 1.64 1.40 1.45 0.92
0.97 1.09 1.45 2.07 2.69 1.88 1.24 1.11 1.41 1.25 1.27 1.04
