-5.52 2.41 6.42 9.14 10.76 14.81 9.23 2.22 -5.22 -8.75 -14.73 -12.22
-7.11 -1.11 5.16 9.12 13.98 18.85 15.86 6.51 -3.31 -11.37 -15.57 -12.46
-7.54 -3.07 4.05 9.11 13.36 13.80 9.69 6.55 -2.09 -11.63 -15.42 -11.94
-6.79 -0.44 3.87 7.86 11.13 13.35 10.60 6.33 -1.92 -10.16 -13.65 -13.47
-5.17 -2.31 0.59 3.83 6.80 9.39 8.09 5.55 1.67 -3.66 -7.61 -8.59
-7.54 -1.26 3.80 7.16 10.09 11.97 12.16 5.71 -1.69 -7.51 -13.42 -13.53
-5.99 0.15 1.30 4.82 7.39 10.88 8.53 6.06 -0.74 -8.03 -10.55 -11.82
-6.95 -1.30 3.69 4.95 6.89 10.19 8.74 5.67 -1.02 -8.19 -11.20 -9.71
-4.58 -0.70 3.00 5.49 6.52 6.72 5.61 2.24 -0.83 -4.73 -7.40 -5.75
-5.34 -0.53 5.14 9.69 11.82 15.70 10.35 3.37 -5.05 -13.12 -15.75 -13.37
-5.86 -1.12 4.46 7.71 9.02 11.15 11.68 6.47 -1.49 -8.47 -12.47 -12.51
-9.18 -2.98 3.66 10.35 13.10 15.12 10.56 7.23 -1.96 -12.90 -15.32 -14.38
-5.47 -1.05 2.12 4.09 7.53 9.91 7.15 3.04 -3.01 -6.47 -9.19 -7.90
-5.55 -1.86 3.86 7.40 10.38 10.20 8.28 5.28 -0.23 -6.85 -11.40 -11.33
-5.64 -0.17 4.57 6.42 9.23 10.70 8.98 4.18 -1.17 -6.13 -11.66 -9.70
-1.96 1.45 3.46 4.86 5.41 7.50 5.66 2.88 -2.04 -4.86 -6.91 -6.74
-6.64 -0.86 4.76 8.39 11.08 14.27 13.40 5.76 -4.97 -11.57 -15.01 -12.77
-3.75 -1.07 2.74 3.12 4.63 7.09 6.27 2.15 -4.29 -8.99 -10.36 -8.26
-2.45 -1.09 2.61 2.68 3.89 5.81 6.05 1.01 -4.28 -9.02 -9.28 -7.54
-8.17 -0.82 3.50 7.24 9.07 12.37 11.22 6.62 -2.32 -7.86 -11.35 -12.15
-3.42 0.92 2.77 4.51 6.03 8.64 6.46 4.01 -1.35 -3.74 -6.91 -6.64
-5.74 -0.80 3.60 6.57 8.96 11.35 9.27 4.71 -2.25 -8.29 -11.67 -10.61
